seed,best_cost
0,589887.3645
1,589732.3166
2,590797.5673
3,591283.4076
4,591471.8632
5,591726.6036
6,589995.2067
7,589862.7707
8,591052.3307
9,591063.3223
10,589944.6962
11,592177.8235
12,591183.9476
13,591184.4077
14,590011.0575
15,591578.1308
16,591096.3704
17,591287.6196
18,591282.0210
19,591524.8712
20,592485.9501
21,591264.9193
22,591859.4843
23,591982.4129
24,590944.5724
25,590665.4274
26,590572.2501
27,590700.5545
28,591369.4683
29,590701.3342
