seed,best_cost
0,976.9347
1,995.8502
2,967.5156
3,976.5226
4,993.1819
5,974.8573
6,979.0539
7,975.0833
8,981.1934
9,980.6592
10,1004.9179
11,1000.9951
12,981.7707
13,978.4007
14,965.2843
15,960.7926
16,982.7776
17,968.3259
18,994.5254
19,970.0580
20,1000.8530
21,984.0938
22,974.7903
23,990.9952
24,973.6353
25,1007.5869
26,988.1722
27,989.3597
28,997.8964
29,953.7365
