seed,best_cost
0,591678.3588
1,592076.9792
2,591002.2085
3,590127.5073
4,591493.7373
5,592058.7009
6,591045.2948
7,591237.6708
8,591411.4085
9,591361.2516
10,590762.5022
11,592277.8116
12,590316.5551
13,591382.9594
14,590910.8596
15,591373.7978
16,590610.4135
17,590003.9764
18,591276.9253
19,590806.7828
20,591477.5619
21,590767.8835
22,590834.9362
23,590977.6025
24,592256.8398
25,589331.7403
26,591612.1558
27,590832.1265
28,590448.6537
29,589824.7762
