seed,best_cost
0,588562.1653
1,589588.2486
2,590778.0281
3,590071.3685
4,590405.3629
5,591051.0275
6,590239.8141
7,591188.3202
8,591399.2866
9,591247.9597
10,589001.1475
11,590344.7270
12,591662.2210
13,591868.2460
14,591739.4168
15,590079.2666
16,591700.9021
17,591035.1567
18,589803.9255
19,590835.1210
20,587843.6699
21,589017.0897
22,591353.8929
23,589518.9886
24,590737.6044
25,592209.9823
26,591243.9701
27,590604.1930
28,590865.8629
29,591164.5070
