seed,best_cost
0,823.7472
1,819.0990
2,836.7604
3,817.8494
4,805.9337
5,840.2637
6,829.7614
7,808.5535
8,849.3686
9,827.8973
10,825.2962
11,823.9728
12,844.6424
13,825.6872
14,824.5518
15,855.0379
16,843.6632
17,824.5206
18,813.0750
19,816.3959
20,871.6811
21,813.9567
22,816.4090
23,846.8510
24,865.2644
25,852.7475
26,825.6872
27,820.4132
28,857.0650
29,865.3795
