seed,best_cost
0,590231.1891
1,589941.5505
2,591540.6600
3,589773.1393
4,591449.5419
5,590054.4165
6,591719.5698
7,590546.4474
8,590683.6828
9,588640.6887
10,592450.0896
11,590855.4434
12,591944.7194
13,591781.8596
14,591603.6473
15,590610.3688
16,591561.2483
17,591515.4083
18,590135.0855
19,592156.7897
20,589489.9541
21,589795.5850
22,589370.2107
23,591317.4880
24,591658.5358
25,591250.5382
26,592389.1085
27,591800.8401
28,590953.6502
29,592287.5287
