seed,best_cost
0,7322.8864
1,7128.2079
2,7089.4861
3,7228.6325
4,7151.0569
5,7104.1273
6,6951.9489
7,7123.9237
8,7222.7086
9,7264.7867
10,7286.3956
11,7243.0321
12,7060.6125
13,7253.3688
14,7299.1746
15,7198.0222
16,7270.2709
17,7145.5423
18,7132.8563
19,7219.3485
20,7112.0415
21,7207.0203
22,7205.5234
23,7033.2690
24,7063.0446
25,7261.1271
26,7222.3935
27,6998.6800
28,7180.5952
29,7197.3488
