seed,best_cost
0,1369.4462
1,1377.6278
2,1371.8808
3,1366.5167
4,1360.0434
5,1359.0401
6,1368.0385
7,1359.2980
8,1366.5962
9,1360.6908
10,1365.8090
11,1360.9478
12,1362.2381
13,1370.4681
14,1332.9767
15,1362.7387
16,1375.3924
17,1369.5634
18,1364.5723
19,1340.5940
20,1367.8374
21,1366.2712
22,1362.5528
23,1359.1168
24,1361.1007
25,1364.0091
26,1359.9874
27,1358.1954
28,1351.4635
29,1367.0503
