seed,best_cost
0,7245.1041
1,6984.1704
2,7222.8430
3,7233.3740
4,7128.2136
5,7161.4939
6,7107.1561
7,7055.6653
8,7154.6937
9,7102.9914
10,7283.8542
11,6947.7478
12,7318.8632
13,6996.1061
14,7194.9923
15,7179.8718
16,7115.9069
17,7213.5602
18,7080.7650
19,7222.4866
20,7166.4616
21,7229.9792
22,7136.0647
23,7145.6154
24,7203.2075
25,7317.6895
26,7365.3833
27,7194.7032
28,7250.0287
29,7151.2682
