seed,best_cost
0,863.6248
1,847.7099
2,831.4805
3,864.2247
4,868.8149
5,857.5661
6,824.7866
7,833.3920
8,816.5808
9,842.5862
10,863.4103
11,861.5028
12,826.7839
13,860.7308
14,854.3211
15,806.9646
16,831.2127
17,819.4311
18,838.6182
19,843.8904
20,866.8281
21,824.4746
22,840.3325
23,870.8562
24,843.4420
25,813.3455
26,844.5641
27,856.9664
28,860.3700
29,829.1307
