seed,best_cost
0,968.3172
1,993.5987
2,985.4174
3,988.9574
4,994.6376
5,985.8980
6,997.2748
7,985.2718
8,996.6166
9,976.1963
10,966.7832
11,988.2071
12,999.6579
13,976.6634
14,1002.0218
15,957.1776
16,979.8151
17,956.9319
18,990.4183
19,1001.1206
20,977.0267
21,964.9438
22,964.8849
23,970.2665
24,971.2384
25,977.9687
26,983.3347
27,974.0163
28,986.6990
29,970.1936
