seed,best_cost
0,617797.2097
1,618178.7338
2,620456.6454
3,615431.6451
4,621059.2652
5,621121.7143
6,619047.6265
7,616420.7238
8,618370.5915
9,619998.5470
10,615359.3592
11,620054.9259
12,616420.3148
13,619247.1414
14,618857.5917
15,618953.1016
16,618477.0307
17,617993.5506
18,618494.9060
19,618260.5893
20,615583.8415
21,619243.5580
22,619259.2614
23,616667.3671
24,614538.1537
25,619124.2728
26,618954.1003
27,618051.7647
28,619448.1242
29,618059.9816
