seed,best_cost
0,616313.3800
1,620783.9763
2,615010.6702
3,621414.3983
4,618841.5205
5,617712.6642
6,616979.7147
7,618694.0605
8,618046.3749
9,619806.3309
10,618116.0880
11,615859.5956
12,618752.1231
13,619204.9634
14,611967.8145
15,621525.2764
16,617112.1888
17,618316.9970
18,617636.7037
19,612572.8228
20,614826.5300
21,612055.0792
22,618514.7841
23,620939.6802
24,620942.7293
25,619460.3906
26,620777.5277
27,616974.7690
28,616154.2076
29,616310.0312
