seed,best_cost
0,1358.1694
1,1345.0976
2,1352.9992
3,1370.2707
4,1341.6781
5,1364.4280
6,1366.0100
7,1359.6228
8,1357.0402
9,1344.5483
10,1345.6204
11,1334.3224
12,1364.0801
13,1357.9546
14,1346.1805
15,1353.9452
16,1361.1757
17,1369.4357
18,1360.3060
19,1371.2083
20,1361.2039
21,1373.4185
22,1372.0999
23,1360.9925
24,1367.8530
25,1360.1702
26,1366.2079
27,1346.9153
28,1367.8657
29,1367.1838
