seed,best_cost
0,1352.2499
1,1354.1252
2,1361.4488
3,1354.9244
4,1371.3163
5,1365.6537
6,1352.5782
7,1359.7502
8,1344.2071
9,1351.0064
10,1375.3818
11,1376.6143
12,1358.1465
13,1346.6011
14,1355.2450
15,1351.2390
16,1370.8309
17,1357.1978
18,1349.3998
19,1322.6584
20,1360.0418
21,1352.8278
22,1357.4344
23,1353.3721
24,1346.2908
25,1366.6035
26,1376.0255
27,1354.3892
28,1357.7671
29,1369.5933
