seed,best_cost
0,1374.9149
1,1364.4591
2,1355.9560
3,1344.8892
4,1374.8280
5,1360.1306
6,1368.7614
7,1350.5756
8,1359.5808
9,1359.2382
10,1368.8525
11,1363.4912
12,1370.5031
13,1340.6427
14,1365.7957
15,1368.2907
16,1364.2999
17,1358.8759
18,1373.8336
19,1355.2477
20,1360.1010
21,1361.1688
22,1368.4924
23,1374.6251
24,1353.5356
25,1370.7414
26,1355.9617
27,1341.8777
28,1349.3278
29,1353.2890
