seed,best_cost
0,590956.4689
1,591276.4254
2,591312.4657
3,591364.8942
4,591533.5266
5,590848.4858
6,591048.6619
7,591079.2317
8,592032.3512
9,591921.6255
10,591591.2300
11,591486.7702
12,591588.2496
13,590315.7522
14,591403.2151
15,592349.7414
16,590884.4744
17,589986.7214
18,591829.8354
19,591858.1271
20,589598.2971
21,590584.5661
22,591698.1836
23,590726.0824
24,590830.3276
25,590286.7582
26,591016.9875
27,592072.4499
28,590987.2226
29,592156.3083
