seed,best_cost
0,1512.6561
1,1506.9473
2,1529.3492
3,1506.2336
4,1522.2738
5,1508.3643
6,1503.7988
7,1484.2017
8,1530.2301
9,1502.0116
10,1522.1142
11,1522.2461
12,1524.2074
13,1528.9176
14,1515.6562
15,1536.2934
16,1471.3201
17,1493.4300
18,1529.5178
19,1513.0899
20,1518.9631
21,1511.1001
22,1497.2395
23,1526.4286
24,1514.6593
25,1517.2960
26,1516.5468
27,1532.7623
28,1494.8108
29,1525.7263
