seed,best_cost
0,1019.8175
1,1010.0791
2,1030.2865
3,970.9964
4,993.8213
5,1008.7387
6,1025.5748
7,992.5642
8,1026.2462
9,1029.2228
10,1032.5772
11,1023.4131
12,1018.4834
13,1022.6358
14,1015.2414
15,1019.5036
16,1020.5549
17,1013.7989
18,1025.3047
19,1024.5058
20,1035.4926
21,1002.4471
22,1012.9645
23,1014.8776
24,1028.7759
25,1027.2098
26,1005.9227
27,1023.7609
28,992.0037
29,1022.4672
