seed,best_cost
0,590791.5137
1,591698.9450
2,591488.2321
3,590338.5775
4,590328.9460
5,592080.4928
6,589072.4614
7,589854.5509
8,591376.0399
9,590436.2883
10,590914.6158
11,591170.8306
12,591304.6690
13,590373.8489
14,591308.4200
15,591180.5963
16,591331.7433
17,591916.1123
18,592109.2176
19,590304.7181
20,590645.9718
21,591611.7588
22,591095.2480
23,591438.4093
24,589967.9914
25,591309.7964
26,588780.6232
27,591912.7387
28,591368.4719
29,591041.7494
