seed,best_cost
0,618078.9770
1,615652.7612
2,619131.7051
3,616278.9427
4,619701.1658
5,618248.9013
6,617814.1482
7,618507.3216
8,620056.3788
9,620228.0475
10,615986.3657
11,616475.3821
12,616390.0187
13,621134.1589
14,619581.9711
15,618017.2178
16,618578.6919
17,620826.2851
18,618441.2737
19,617760.4817
20,617704.1751
21,618627.9243
22,616201.0783
23,614990.6319
24,620006.4071
25,619505.8435
26,614985.5792
27,618895.0136
28,620466.3490
29,618805.9886
